"comment_id","author","body","source","channel"
"Ugw72CN7ACPP1Ute71Z4AaABAg","@iked4421","Not a fan of how long and narrow the display is. Most videos will be cropped super small to the screen so what’s the point in having a 7 inch display?","youtube","dave2d"
"UgzmYsOdItIdoUTRx-N4AaABAg","@mcyummy.9356","What a lame.
His videos are rubbish and depressing.
Just jumped on to say that then go look at some decent tech reviewers not weirdo ones.","youtube","dave2d"
"UgwHZnAINuKmHdSU0YN4AaABAg","@Tech-Synthetic","wait the ultra has Wi-Fi 7? why did he say it was 6E","youtube","dave2d"
"Ugz140xx3WhJZmKfnSp4AaABAg","@BMD8","Don't buy, I've owned one for less than a year and had to rma the main screen twice already, and i'm super careful with my phones usually lasting me over 5 years of daily use. unfortunately really an undercooked product.","youtube","dave2d"
"Ugx_2eA2Zsj1qwc9WZB4AaABAg","@nathanlester9985","Watching Linus monkey around with these Razrs while on a Razr 25 🤣

Yes I'm on a budget version however I didn't spend $700, I spent $325 new at Cricket because I'm an existing customer. 😎 

Coming off of a OnePlus 13 I realize that these lower tier devices aren't all that bad. 

The quirkiness and attention to detail is definitely a conversation starter. But given some time to get used to it, I've learned that it's actually is pretty good at displaying apps on the external display, saving me from constantly needing to open, especially with a firm Poetic Spartan case installed.","youtube","dave2d"
"Ugxq_6mpV-iJlRn2HSZ4AaABAg","@ediseu.","I think u guys made a mistake cuz the 60 Ultra has two 50MP cameras on the back and not 50 and 12.6. Also normal razr has 50MP and 13MP back cameras. At least according to GSMArena","youtube","dave2d"
"UgyGdsCmsxVE9f8Wn354AaABAg","@appl3_n_p3ar","It's so embarrassing that in 2025 you're still using three button navigation instead of gestures as a YouTuber 🤦🏼‍♂️","youtube","dave2d"
"UgxQYB1LMb0tz3bVMaF4AaABAg","@Nuri-G91","First I was interested. Then I heard ""3 years updates"" aaand Im out. I don’t even need to keep watching. It could be the greatest phone of 2025, I wouldn’t care.

5 years minimum.","youtube","dave2d"
"UgxtHdTgw616J1hEbw94AaABAg","@ocruz29","In my country motorola includes charger+cable with most if not all of their phones. I got mine with that plus a case and motobuds+. 


Also, just a recommendition if someone buys one...dont fling the phone to open it. No need to.","youtube","dave2d"
"Ugwaxul8XChstalKhjF4AaABAg","@BamaChad-W4CHD","The bottom speaker being in that position on the ultra.... I got used to cupping my hand to direct the sound towards me years ago. Back when bottom firing speakers were all we had. So not usually a problem for me because I still do it lol","youtube","dave2d"
"Ugw9Xkxw86BXqdXuraJ4AaABAg","@bigdave1885","Mine had a free case. Good one at that😊","youtube","dave2d"
"UgxnkokiccEEYrFr6Up4AaABAg","@meoutthispiece9015","10:29 Motorola is not scared to try new things, this is why I love them","youtube","dave2d"
"Ugxxq-WLhmyAa5DJaIp4AaABAg","@meoutthispiece9015","Motorola just started not putting charging bricks in the box, so why complain when at one point they were the only ones doing that.","youtube","dave2d"
"UgyuhyEBrCTHf_Zo3st4AaABAg","@TekRant6781","14:16 I have a z flip 7 and this is actually how I use it for videos 😅","youtube","dave2d"
"UgyqN8ZjpkQVRX7FS6J4AaABAg","@TekRant6781","I think Motorola and Samsung need to work together on the cover screen software","youtube","dave2d"
"UgxOPOW2thMxWtUuKU94AaABAg","@Blakeyboy2012","Just sold my razr ultra, the cover screens great and you can do most stuff on it, but why? Might aswell just use the normal screen lol got pointless after a week so switched","youtube","dave2d"
"UgxiQnPf1aD7y7558GZ4AaABAg","@Gregor-q4w","Imagine aheadphone jack on one of those flip phones. Just having your music controls on the back screen like it's an mp3 playes, MMMMMMMMM WHY CAN'T THEY JUST PUT IT THERE ;-;","youtube","dave2d"
"UgwEuhbT32MbXau2XNF4AaABAg","@vinofakind","Non-remapable AI button’s a major turn off lol","youtube","dave2d"
"UgyXIPXo6ZwgdsVnUpV4AaABAg","@fiasco_games4131","When you flip the phone open, I can't *not* imagine you flipping open a Tricorder.","youtube","dave2d"
"Ugyf2b1KmBl-TXr5IZl4AaABAg","@obainomilano","Motorola Razr was the phone that changed the flip phone game. Theyve always been the kings of flip phones. From startac till date.","youtube","dave2d"
"Ugwh3Xl2m9sRDGE7JE94AaABAg","@JBZofficial812","My grandma has a moto droid those were so cool 😂","youtube","dave2d"
"UgwwTjd8OzufIw0bjah4AaABAg","@DavidPat","I've been using this phone as my daily driver for the last few months and I love it. I spend hours biking everyday and I needed a small compact device that I can pull out easily.","youtube","dave2d"
"UgwHNhKtRhuyCl9uj4l4AaABAg","@LadBooboo","I dislike Bixby but I liked having another button on the side.","youtube","dave2d"
"UgxDFFZ597Fd7wgqBnJ4AaABAg","@GoodLuckBP","I do not use fast charging on any lithium batteries. The fast charging heats up the battery and ends its life much sooner. Good luck to you......Thanks for the video.....I am thinking about buying one.","youtube","dave2d"
"UgwD5f0F2YQ2UBSDh054AaABAg","@dman7776","I really want to get this phone. But I like to clean phone. Is the screen that hard to clean?","youtube","dave2d"
"Ugx1q0C75DVeenwGaBh4AaABAg","@vitayoho990p","I have RAZR 2025 and using it over few weeks. I found some performances have not been optimized. When i took picture & send msg while watching YouTube in PIP, the performance was getting really poor. 
Pls let me know if someone has similiar situation.","youtube","dave2d"
"UgzWVUdcnBCzAcs7O5R4AaABAg","@69memnon69","This form factor is pointless.","youtube","dave2d"
"Ugx7wioX9irWQIIKCeh4AaABAg","@bzzerc","My son got the Plus model of the motorola razr 2025 phone and it is the perfect middle ground between the two existing models and beats the samsung flip 7 if only by a little bit. can you do an update to this video with the plus model vs the flip 7?","youtube","dave2d"
"UgwyR0YqBveDXbClDpV4AaABAg","@JazneoGaming","boost mobile get razr 2025  for $199.99","youtube","dave2d"
"UgwIUsdaXwLO63RLgLx4AaABAg","@IanDenchasy","I bought one today.","youtube","dave2d"
"UgznfnwduhNvP1Wpx7N4AaABAg","@StopLoss__","They sell budget phones in the prepaid phone section everywhere just about now.

Most range from $40 to $120 but they are all now seeing flagship features like stereo sound and high refresh rates. 50 mp cam and so on. Even the Gemini ai editing is free on them. They feel like pixel phones for under 100 bucks. 

I have 2 moto g play phones. One was 50 bucks the other was 29.99 now that they are phasing out the 4g models. I remember when I could get 200mbps down on 4g before 5g existed. Hell I remember downloading over 100mbps on the iPhone 3gs jailbroken with uncapped speeds 

The biggest thing that stuck out to me was how much faster play store apps install on the moto g play compared to my s22 ultra. 

I had to increase pixel width in development option to get the Samsung to have as much on screen as Motorola was allowing for a 720p device.","youtube","dave2d"
"Ugw_SODjps5Q1POu-Hh4AaABAg","@StopLoss__","They listened Linus they listened. When you setup a pin they made it so you don't have to press enter and I'm pretty sure it's because of your mention of such a heinous feature. Thank you so much. I'm enjoying my 2025 g play after cracking my ultras screen and am so amazed with how a $29.99 usd phone stacks up to flag ships now. The gap between the budget phones and the flagship is crazy. 29.99 for 90hz and stereo sound. And expandable storage. Battery lasts and is not pulling my shorts off","youtube","dave2d"
"UgzvFe1RdshLail2HPR4AaABAg","@Dubshawk","Officially the longest Linus has taken to do and ad read","youtube","dave2d"
"Ugwrcfxl1cktLkC8XmN4AaABAg","@kuannamarie83","Its better than the new Samsung flip Motorola that has Snapdragon compared to the new Samsung new flip I'll change to Motorola razr ultra 60 I love wooden design so very unic cool","youtube","dave2d"
"UgwXKsUqcRZpLkSed2l4AaABAg","@pwnGRANTed","1:33 i have found a workaround for the charging kindaaa. i think its the chip they use. an anker a9128 6in1 charger works. also an eco flow river 3 plus, I get 68WATT charging through its 100w usb c port.","youtube","dave2d"
"UgwKUd4SxDslTZ-wkXR4AaABAg","@Thenobelfan","My second phone is a razr plus 2023 , primary phone being an iPhone , and I would say it’s awesome","youtube","dave2d"
"UgyKSO85cVAVx0uCY8F4AaABAg","@darkehorse71","LOL why didnt Motorola put the screen on the back part of the phone that DIDNT have the cameras.","youtube","dave2d"
"UgzfaHHsZltBmUEoFXx4AaABAg","@kennethtarlow","This was stupid and silly","youtube","dave2d"
"UgwvgJQ5ri9MEhRsXIh4AaABAg","@kennethtarlow","In stead of acting cute for the camera please tell me the difference between the phone","youtube","dave2d"
"UgygI63Ra7wjPMI3X8l4AaABAg","@BroChacho808","I forget which setting, but you can get youtube to play without hitting the play button, also, Hulu and Disney automatically continue to play when closed.","youtube","dave2d"
"UgxFYTCcBlNvy32PDkh4AaABAg","@leonamcknight-kazmar5649","Hello I didn't hear anything regarding SD card or additional storage for the Razr; can you tell me about this. Thanks.","youtube","dave2d"
"UgzSpTrWPvH9aXoleXh4AaABAg","@Sparl486","Actually miss my droid turbo 😂","youtube","dave2d"
"Ugw7X4iASonfzxjk_4x4AaABAg","@Darksxar","4:30 THIS. Is why im looking for a new phone.","youtube","dave2d"
"Ugwa_7qUr2hs2QFcJiR4AaABAg","@SmokinAce7","It would’ve been so much smarter to put the screen on the back on the bottom instead of the top so that the camera is not in the way maybe they’ll do that with next year’s phone hopefully","youtube","dave2d"
"UgwJV0kXtVqcCgZVqDJ4AaABAg","@sanchezs7614","I have OCD and the crease in the folding phones bothers me. I love the phones tho just that crease lol 😂","youtube","dave2d"
"Ugzt_RZ5BnWMh2zZH_x4AaABAg","@mohammadyasin9169","Seems this guy is an Apple fan, the way he tal🎉ki😢ng about the phone, I have Moto Razr ultra and z flip 6, I left the flip 6 for Moto. Moto ultra it's superior.","youtube","dave2d"
"UgybqxZGyVRycqQX_494AaABAg","@JWUniverse","I prefer Motorola over Samsung since I have been using them since 2008… But the fact theyre making Folding phones and other phones better than Samsung’s Flagship Phones says a lot! The Edge is so much better than the S20 series…","youtube","dave2d"
"Ugwkq3rC4ywbV2WXOZN4AaABAg","@GLDSR216","I’ve had the Motorola 2025 for a few days and I’m lovin’ it! Of course, I kept my iPhone 15 Pro. I can’t give that up. I’ve never kept a phone for three years or longer so the three years of upgrades don’t bother me.","youtube","dave2d"
"UgzwOQB75sc6SEI6UH94AaABAg","@JB-dw1qo","I normally use a Samsung Fold and just upgraded from the ZF6 to the ZF7 when it came out  But, the clam shell flips finally had me thinking, so 2 weeks ago I purchased a Razr 2024 and have fallen in love with the small form factor when closed and how easy it is to use the external display. I ended up ordering the Razr Ultra in Rio red and it's being delivered today. I plan on just switching back and forth between my Ultra and ZF7.

And the 3 years of software updates is plenty for me since I don't even keep my phones 2 yrs lol","youtube","dave2d"
"UgwVQ3ROG_5p0ckQujN4AaABAg","@dizzygunner","Please, for the love of Christ, put the numbers on the side of the screen that match where he has the phones on the table!","youtube","dave2d"
"UgyeHr6p0i0f57tpAcR4AaABAg","@pega1245","Rotate the phone and Bingo!, you can than easily press ""Learn more"" on the external display.","youtube","dave2d"
"Ugwpays8OoSL-qU70rd4AaABAg","@pega1245","Got me with Motorola updates LOL","youtube","dave2d"
"UgxBbztkHWnRt36jTKp4AaABAg","@Chessel043","I had a moto for the last 8 years. I had zero complaints!! The only reason I went z flip over Razr was availability same day. People sleep on Moto but its been solid.","youtube","dave2d"
"UgzErA3pu9D8SIVPE894AaABAg","@GoogleAccount-kw1mz","2:14 an ai button ugh - canceling my order immediately - sticking with my iphone 12 :(","youtube","dave2d"
"UgxWMXGGw6hdbjxWviZ4AaABAg","@tyler_frank","R u paid by apple!","youtube","dave2d"
"UgyoTk9oaJL-u2PRY2N4AaABAg","@bkeaver644","Why do reviewers do this.. the cameras are 50mp 50 mp and 50 mp.. 
another reviewer said it came with A14
another reviewer said it had 65w charging speed.. 
Please research better before you make you videos..","youtube","dave2d"
"Ugwp0Gm8W3cDuCoooYx4AaABAg","@baddragonite","Only allowing 3 years of updates on a $1200 phone is kinda ridiculous ngl","youtube","dave2d"
"Ugyl-4OrdlibYpPwj3Z4AaABAg","@jackboudreaux5883","You mentioned cpu might be 1/3 to 1/5 performance, where is a good benchmarking site to see this information?","youtube","dave2d"
"UgxRltpjvM78a5XrYzt4AaABAg","@johncrowe1917","Only three years of updates is the deal killer for me.  A premium phone at 1300 dollars should be a minimum of 5 years of support?  Once again the phone maybe good but for the money no udates could mean you have a out dated over priced paper weight.","youtube","dave2d"
"Ugzp4vpxR9Qxpm8bgsF4AaABAg","@PR-nb4rb","I remember the OG Moto X 😍","youtube","dave2d"
"UgymOvBmhVzW0r2gb2B4AaABAg","@shooter3292","Dude what happened to Linus? Ever since he got cancelled a couple years ago, he's been devolving into this tool of a cartoon character.","youtube","dave2d"
"UgwMJWv45Mn3NtKJXSF4AaABAg","@TheRealTomSelleck","Flossy said the Motorola was better than the Samsung. Which honestly surprised me","youtube","dave2d"
"Ugx8udczof4NToLJF1R4AaABAg","@SavageLifevolgs","Mediatek has always been better for me for connection and stability honestly .","youtube","dave2d"
"UgxC3VJh7ifSMxDJIf54AaABAg","@terrycampbell2037","Motorola has awful support in Canada","youtube","dave2d"
"Ugx6WxdcsiKZcGUVrF54AaABAg","@TheBarbellCrew","Sadly it comes with usb 2.0 and they do not work with any latest wireless mics. As a content creator I regret buying this phone","youtube","dave2d"
"Ugx0ikESsPGlumhh79d4AaABAg","@sunflowerbaptist1611","With the folding option am I able to slam my phone shut to hang up on someone? Without breaking it","youtube","dave2d"
"UgxpucJXmQ8WqPnQRq14AaABAg","@chrisy4011","Only folding phone worth getting is the oneplus fold. Independent hinges no need to worry about screen bending.","youtube","dave2d"
"UgxGLx_USzb1gpR2Orx4AaABAg","@toth.42","What is ""lock button""? Does he mean the on/off- (or power-) button?","youtube","dave2d"
"Ugyf_ozhJGAz8lTRX-R4AaABAg","@Elph420","You can swipe down with two fingers on the navigation bar to open quick settings.","youtube","dave2d"
"UgygnhA_AenG6PD0yup4AaABAg","@Ren_Arclight_Ch","Why has noone though of putting the screen not on the top but on the bottom, external screen i mean","youtube","dave2d"
"UgzG224maczMrrhY5sZ4AaABAg","@FleccaRobinson","3:25 wash yo hands","youtube","dave2d"
"UgzNRrvqGF0vA4KZAvZ4AaABAg","@markorollo.","ive just got an older version , the 50 ultra , as we call it in the UK. tried making a call on it using the loudspeaker as i like to do when i'm at home sometimes but it wouldnt let me, the option was on screen during the call but kind of faded out. Any idea how to fix it?","youtube","dave2d"
